01i0h,r4rk1/1ppbqpNp/7P/3P4/2PBP1p1/6b1/3Q2P1/2R2K1R b - - 6 28,e7e4 g7h5 g3e5 d2g5 e4g6 g5e5,2240,75,83,177,crushing deflection kingsideAttack long middlegame,https://lichess.org/YLdDEAwS/black#56,
01i25,r2q1rk1/pbp2ppp/1pnbpn2/3pN3/3P4/2P1P1B1/PP1NBPPP/R2QK2R b KQ - 3 9,c6e5 d4e5 d6e7 e5f6,1300,78,85,356,advantage fork opening short,https://lichess.org/bQi4COjS/black#18,Indian_Defense,Indian_Defense_Other_variations
01i3C,6k1/2p2pp1/4p1np/1R6/3Pb3/2P2NB1/5PPP/r5K1 w - - 1 24,f3e1 a1e1,718,91,78,319,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/30wb4u3H#47,
01i3o,5r1k/p2q2pb/3p4/2r1pPp1/P1p1Q1N1/2P3PP/5RK1/3R4 w - - 8 31,g4e5 d7e8 e5g6 h7g6 e4e8 g6e8,2521,98,89,1136,advantage long middlegame,https://lichess.org/DUJsA70P#61,
01iJG,r2q1k1r/4ppbp/bp1p1np1/3P4/2P5/5N2/1P1N1PPP/R1B1QRK1 b - - 1 16,a6c4 a1a8 d8a8 d2c4,1842,140,41,13,advantage intermezzo middlegame pin short,https://lichess.org/jJOMKhEt/black#32,Modern_Defense,Modern_Defense_Other_variations
01iLZ,2r3k1/6pp/2b5/3R4/3P4/R3P1BP/5P1K/1r6 w - - 3 34,a3c3 b1h1 h2h1 c6d5 h1h2 c8c3,1666,75,95,8848,attraction crushing discoveredAttack endgame long,https://lichess.org/14MuiCrV#67,
01iU9,5q1k/pbb5/1p2BnQ1/2p1p3/4P3/8/PPPN1P2/6RK w - - 3 40,g6g8 f6g8 g1g8 f8g8 e6g8 h8g8,1165,76,95,506,crushing long middlegame,https://lichess.org/eIim0OI7#79,
01iYr,1r2k2r/p2n1ppp/q1Bp4/2p5/4P3/2b5/PP2NPPP/1R1Q1K1R b k - 3 15,c3b2 d1d6 a6c6 d6c6,1638,74,94,994,crushing middlegame short,https://lichess.org/q9CgHIFz/black#30,Indian_Defense,Indian_Defense_Other_variations
01iaw,8/p2r1k1p/8/8/4P3/3p2P1/PP3K1P/3B4 b - - 3 32,f7e6 d1g4 e6e5 g4d7,996,75,98,1319,crushing endgame short skewer,https://lichess.org/fJz63hMQ/black#64,
01ibl,2k5/pb2r3/1pn1R3/2p4q/2B5/2PP2Q1/PP3PP1/6K1 b - - 0 36,e7e6 c4e6 c8d8 g3d6,1500,500,100,1,crushing endgame short,https://lichess.org/FF1vHRyx/black#72,
01icD,r4rk1/2p1q1p1/p7/Q2Rp2b/7P/2N1P1B1/PP3P2/2K5 b - - 1 24,a8d8 d5e5 e7d7 e5d5,1831,273,100,7,crushing fork middlegame short,https://lichess.org/S74huRTI/black#48,
01idC,r4rk1/pb3pbp/2q1p1p1/8/N2p1B2/1P1B4/P1P2nPP/1R1QR1K1 w - - 0 18,g1f2 c6g2,1154,76,81,309,mate mateIn1 middlegame oneMove,https://lichess.org/9JokB1WM#35,Sicilian_Defense,Sicilian_Defense_Taimanov_Variation
01ifd,3bB1k1/1q1P1p1p/6p1/p3B3/Pp2n3/2r4P/4QPP1/3RR1K1 w - - 1 33,e2f3 c3f3 g2f3 e4g5,1946,76,79,180,crushing middlegame short,https://lichess.org/ffSXfkk2#65,
01iqw,r3kb1r/1p3pp1/p1p1b3/4p1Bp/4P3/2NQ1PP1/PPP2qBP/R6K b kq - 1 16,f7f6 g5e3 e6c4 e3f2 c4d3 c2d3,1709,74,100,197,advantage long middlegame trappedPiece,https://lichess.org/4rnErNBz/black#32,Sicilian_Defense,Sicilian_Defense_Taimanov_Variation
01iy8,2r3k1/2P2pp1/6r1/3p2qp/3N2b1/2R1P3/3Q1PPP/2R4K w - - 1 28,c3b3 g4f3 c1g1 f3g2 g1g2 g5g2,1776,76,84,122,long mate mateIn3 middlegame,https://lichess.org/2ku2FXte#55,
01izI,r2qk2r/pp2nppp/2nP4/8/1P1pbB2/P4N1P/4PPP1/R2QKB1R b KQkq - 0 15,e4f3 d6e7,1427,82,82,108,advancedPawn advantage middlegame oneMove,https://lichess.org/DsnXnvpJ/black#30,Slav_Defense,Slav_Defense_Winawer_Countergambit
01j49,1Rb2rk1/6p1/p2p2p1/B2P2P1/2Pp4/P6P/4Bb2/6K1 w - - 3 35,g1g2 c8h3 g2h3 f8b8,924,92,91,276,advantage discoveredAttack endgame short,https://lichess.org/CdAXuaxM#69,
01jKd,8/8/2p3p1/p1k4p/P3Pp1P/3K1P2/8/8 b - - 1 41,c5b4 e4e5 b4c5 d3e4,1828,78,79,171185,advantage endgame pawnEndgame quietMove short zugzwang,https://lichess.org/phhI7L7I/black#82,
01jRL,r5k1/4p1b1/p2qN1p1/1p1P3p/1Pp3b1/Q1N3P1/P4rBP/4R2K b - - 3 30,g7e5 c3e4 d6b6 e4f2 b6f2 e1e5 f2d2 a3e3,2202,76,94,1508,advantage discoveredAttack fork middlegame veryLong,https://lichess.org/Al6dfD6O/black#60,
01jTV,2k4r/ppp3r1/3b1B2/4R3/1P2N1P1/P2P1p2/2P1n2P/5R1K b - - 4 31,d6e5 f6e5 h8h2 e5h2,2068,74,94,2383,crushing master middlegame short,https://lichess.org/7xrSiXWD/black#62,
01jUq,r5k1/pp4pp/4b2r/2B2pQ1/8/4PP2/P4KPq/R1R5 b - - 1 28,h2e5 c5d4 h6g6 g5g6 h7g6 d4e5,1687,75,83,116,crushing long middlegame,https://lichess.org/lDb0hdWj/black#56,
01jVT,r2Q1b1N/6pp/p1kn2q1/2pp4/5B2/2P2bP1/PP1N3P/R2K4 w - - 0 23,d2f3 g6d3 d1e1 d3e4,2211,78,90,1296,crushing fork middlegame short,https://lichess.org/vRSwvGdV#45,
01jao,2kr3r/ppp2ppp/2nbp3/6B1/P2P2n1/2N2N1q/1PP1BP2/R2QR1K1 w - - 2 14,e2f1 d6h2 g1h1 g4f2,1320,75,95,3014,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SuiO7G4H#27,Scandinavian_Defense,Scandinavian_Defense_Main_Line
01jbl,3rr1k1/pn3pp1/2pq3p/7n/B7/1PQ1BP1P/P1P2P1K/RN3R2 w - - 11 25,h2h1 h5g3 f2g3 d6g3,2274,83,71,59,advantage kingsideAttack middlegame sacrifice short,https://lichess.org/zyyCH6uq#49,
01jhf,2kr2nr/ppp2ppp/3pb3/q3n3/7Q/PBNPB2P/1PP3P1/R4K1R b - - 2 15,e5d3 b3e6 f7e6 c2d3,1578,75,90,1624,advantage intermezzo middlegame short,https://lichess.org/fVJJYXzY/black#30,Italian_Game,Italian_Game_Giuoco_Piano
01jyS,r1b2rk1/pp3ppp/5n2/1N1p4/B7/q6P/P4PP1/2RQR1K1 b - - 3 18,a3a2 e1e2 a2e2 d1e2,1792,77,72,48,advantage middlegame short trappedPiece,https://lichess.org/d6ofDb8G/black#36,Sicilian_Defense,Sicilian_Defense_Old_Sicilian
01kNt,1rr3k1/5p2/3p2p1/3PP2R/1p6/2p2P2/2Q3PP/6K1 w - - 0 32,h5h4 b4b3 c2c1 b3b2 c1h6 b2b1q g1f2 b8b2 f2g3 b1e1 g3h3 e1h4,1711,76,93,6375,advancedPawn crushing endgame promotion queenRookEndgame veryLong,https://lichess.org/MKPmOKMd#63,
01kVV,2r5/1Qpq1k1p/1p1p2p1/4pn2/3r4/4N2P/P1P2PP1/R4RK1 b - - 11 27,d4d2 e3c4 d2c2 c4b6 c8b8 b7b8,2133,78,91,500,advantage long middlegame,https://lichess.org/zSTasuHn/black#54,
01kY6,6k1/8/6pr/5p2/1P1R1P2/8/3K4/8 b - - 0 47,h6h7 d4d8 g8f7 d8d7,1051,93,82,54,crushing endgame master rookEndgame short,https://lichess.org/cbDIHaXM/black#94,
01kad,1r5k/p4q1p/2Q2p2/4pN2/Pr2P3/1P1n3P/K1P2P2/4R2R w - - 5 27,e1b1 b4b3 b1b3 d3b4 a2b1 b4c6 b3b8 c6b8,2275,74,94,3078,advantage fork middlegame sacrifice veryLong,https://lichess.org/GJLzmM4C#53,
01l5R,5rk1/2p3n1/3p3p/pPp5/P1q2bQ1/5R2/6PP/5R1K w - - 0 33,f3f4 c4f1 f4f1 f8f1,1416,75,89,1222,backRankMate endgame mate mateIn2 short xRayAttack,https://lichess.org/GNv2K66y#65,
01l8G,3q2k1/5pp1/3Np2p/2b1P3/p1p1P3/2B4P/1Q3PP1/6K1 w - - 0 38,d6b7 d8d1 g1h2 a4a3 b2a1 d1a1 c3a1 c5b4,2252,79,90,1351,advantage defensiveMove endgame veryLong,https://lichess.org/Az38qMpJ#75,
01lAW,2r1k2r/1b2q1bp/p5p1/2p1PnB1/2QPN3/8/PP4PP/R4RK1 b k - 1 20,e7d7 e4d6 f5d6 e5d6 g7d4 c4d4 c5d4 a1e1 d7e6 e1e6,2775,119,91,895,crushing exposedKing fork middlegame sacrifice veryLong,https://lichess.org/37LQpc1O/black#40,
01lB9,1qkr3r/pp1b2p1/5p2/3Pn2p/2Pp1B2/P2B2P1/1Q3P1P/1R3RK1 w - - 2 21,b2d4 e5f3 g1g2 f3d4 f4b8 c8b8,836,77,99,1151,advantage fork long middlegame,https://lichess.org/DAhE0yC8#41,
01lBL,r3kb1r/ppqn1ppp/2p1p1b1/3p4/2PPn3/1PNBPN2/PB3PPP/R2Q1RK1 w kq - 3 10,c3e4 d5e4 d3e4 g6e4,1258,88,82,28,advantage fork opening short,https://lichess.org/wO0acWav#19,Slav_Defense,Slav_Defense_Quiet_Variation
01lC9,r3k1r1/2bq1p1b/1np1pp1p/p3P2P/p1PPN3/1P3Q2/5PP1/R1B2RK1 b q - 3 25,c7d8 e4d6 d7d6 e5d6,1898,75,91,1416,crushing middlegame short,https://lichess.org/ULlIImIx/black#50,
01lTa,r4k2/1bp2pp1/1p1b3p/1N1P4/1pP5/P4B1P/4RPP1/6K1 w - - 0 30,a3b4 a8a1 e2e1 a1e1,1208,76,47,110,endgame mate mateIn2 short,https://lichess.org/Sek68KSv#59,
01lh4,r3k2r/pp1b1ppp/2n1pq2/1B1p1n2/Qb1P4/2N1B3/PP2NPPP/R4RK1 b kq - 7 12,e8g8 b5c6 d7c6 a4b4,1178,76,88,359,advantage capturingDefender middlegame short,https://lichess.org/Nt3nJGCU/black#24,Queens_Pawn_Game,Queens_Pawn_Game_Steinitz_Countergambit
01liD,8/1pp2p2/p4qp1/1kR4p/1P6/7P/5PP1/1R4K1 b - - 4 36,b5a4 c5a5,1448,97,85,149,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/zPOLaCBb/black#72,
01lp3,r1b3Q1/p4R2/4p1p1/1p4kp/8/1KPB1n2/PP3q2/8 b - - 1 42,a7a6 g8g6 g5h4 f7f4 h4h3 g6h5,1551,77,97,3516,crushing deflection long middlegame,https://lichess.org/Lgz23o2V/black#84,
01lq2,r4rk1/p5pp/1bN2p2/3Rp3/2P3b1/1P6/PB4PP/5R1K b - - 0 19,g8f7 c6e5 f7g8 e5g4,1553,75,92,395,crushing master middlegame pin short,https://lichess.org/KEjSZUXg/black#38,Rubinstein_Opening,Rubinstein_Opening_Other_variations
01m5k,4r1k1/pp2rp1p/5Rp1/1q6/8/1P4Q1/P4PPP/5RK1 w - - 1 22,a2a4 b5f1 g1f1 e7e1,1198,79,93,2387,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JiGbkYf4#43,
01m8C,r4rk1/ppQ2pp1/3p2q1/1P1B4/3P4/P3n1P1/7P/R4RK1 w - - 0 24,d5f7 f8f7 c7f7 g6f7 f1f7 g8f7,943,98,94,87,advantage long middlegame,https://lichess.org/PGYgO9Rf#47,
01mGq,8/8/p1k3p1/P1P2p2/2K3Pp/7P/8/8 w - - 0 51,g4f5 g6f5 c4d4 f5f4,874,98,83,96,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/ROGXECAH#101,
01mH1,8/n5pp/P1pk1p2/5P2/1PPK2P1/7P/8/8 b - - 0 36,g7g6 f5g6 h7g6 h3h4 c6c5 b4c5,1984,98,77,30,crushing endgame knightEndgame long quietMove,https://lichess.org/0Sy81sko/black#72,
01mLC,7k/p1q4p/5Pp1/1ppb4/3n1PQ1/2KP4/PP6/2R4R w - - 0 27,h1e1 c7a5 b2b4 a5b4,1875,77,96,4536,endgame mate mateIn2 short,https://lichess.org/eUNPlEHz#53,
01mUL,8/p1r1k3/1p1R1p1p/P7/1P6/7P/6PK/8 w - - 1 51,a5b6 e7d6 b6c7 d6c7,1451,80,63,52,crushing endgame rookEndgame short,https://lichess.org/rL9bhk8c#101,
01mVv,1k1r2nr/1p5p/p3Qpb1/4n3/3q4/2BB4/PPP2PPP/R4RK1 b - - 1 20,d4d7 c3e5 b8a7 e6d7,1573,74,93,1108,advantage middlegame queensideAttack short,https://lichess.org/1kDyJqxz/black#40,
01mWJ,8/8/7p/2k1p1p1/4N1P1/r4PN1/4K3/8 b - - 1 58,c5d4 g3f5 d4c4 f5h6,2017,286,100,6,crushing endgame short,https://lichess.org/8TM1vZyY/black#116,
01mgz,2rq1rk1/1b3ppp/p2p1Nn1/1p3N2/4P3/3Qp3/PPP3PP/R4R1K b - - 0 20,d8f6 f5h6 g7h6 f1f6,1312,77,88,66,advantage discoveredAttack kingsideAttack master middlegame short,https://lichess.org/1E9dZ74A/black#40,
01miF,8/pp6/2q1r1kp/P4p2/2p2Q2/2P3P1/5P1K/3R4 b - - 5 35,e6e4 d1d6 c6d6 f4d6,942,83,91,567,advantage endgame fork short,https://lichess.org/Q5rZ5lBG/black#70,
01mr0,3qr1k1/R5p1/3p3p/1p2p3/6Pb/4BP1P/1PQ5/6K1 w - - 0 24,e3h6 d8b6 g1g2 b6a7,1193,76,88,198,crushing endgame fork short,https://lichess.org/6X1do4jb#47,
01mvq,4r1k1/pp3ppp/1q4b1/1Nb3B1/2Q5/2P4P/PP3PP1/R5K1 w - - 1 24,g5h4 e8e4 b5d4 e4h4,1668,161,100,28,crushing interference middlegame short,https://lichess.org/9WWBV3nN#47,
01mxd,8/4rk1p/P4p2/5R2/3b4/1P5P/2P3P1/1K6 w - - 1 36,f5d5 e7e1 b1a2 e1a1,1090,232,67,2,endgame mate mateIn2 short,https://lichess.org/AmnKKBMZ#71,
01n09,r3k2r/pB2qppp/2pp4/4n3/1B6/4P1Pb/PPPQ1P1P/R3K2R w KQkq - 0 15,d2d6 e5f3 e1e2 e7b7 e2f3 c6c5,2256,76,94,3640,advantage discoveredAttack long middlegame,https://lichess.org/AZzb2iKa#29,Englund_Gambit,Englund_Gambit_Other_variations
01n7q,Bn2k2r/p3pp1p/3p2p1/8/8/2P3b1/P1QB1P1q/3RR1K1 w k - 5 23,g1f1 h2f2,1340,92,97,163,mate mateIn1 middlegame oneMove,https://lichess.org/re67BROS#45,
01nEK,3Q3k/1pb2rpp/p5q1/3Q3n/8/1PN1P2P/1PP3P1/R6K b - - 0 30,c7d8 d5d8 f7f8 d8f8,678,105,83,113,mate mateIn2 middlegame short,https://lichess.org/fe38YKSa/black#60,
01nGl,r3kb1r/1p1b1ppp/1B2p3/nN1pq3/7P/2P5/P3BPP1/R2Q1RK1 b kq - 0 17,f8d6 f2f4 e5f4 f1f4,2063,74,92,2189,crushing middlegame short,https://lichess.org/cSngjgO7/black#34,French_Defense,French_Defense_Advance_Variation
01nIi,r3k2r/p1p1bp2/2p1p2p/2q1P1p1/Q1n1N3/6B1/PP4PP/R4R1K b kq - 3 18,c4b6 e4c5 b6a4 c5a4,1211,76,88,587,crushing middlegame short,https://lichess.org/jPs18K9m/black#36,Alekhine_Defense,Alekhine_Defense_Four_Pawns_Attack
01nKp,r2qkb1r/ppp2pp1/3pbn1p/3N4/2BQP3/8/PPP2PPP/R1B2RK1 b kq - 3 9,f6d5 e4d5,1557,77,86,103,crushing oneMove opening,https://lichess.org/5EnuxJaY/black#18,Four_Knights_Game,Four_Knights_Game_Italian_Variation
01nWg,r2qk2r/ppp1bpp1/4b3/7p/3nP3/2P3P1/P2NP1BP/R1BQ1RK1 w kq - 0 13,c3d4 d8d4 e2e3 d4a1,1104,89,90,38,advantage fork opening short,https://lichess.org/wf4bcRjj#25,English_Opening,English_Opening_Kings_English_Variation
01ncA,r1bq1rk1/pp3pp1/1nnbp2p/2p5/3P4/2P1B3/PPB1NPPP/RN1Q1RK1 b - - 2 11,b6c4 d1d3 f7f5 d3c4,1611,74,88,1016,advantage master opening short,https://lichess.org/TAMDGpzu/black#22,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
01nhK,4k2r/Bpp1bpp1/3p1nq1/3P4/2P1p1b1/1P3NP1/1P1NQP1P/4R1K1 b k - 1 18,e4f3 e2e7,742,88,98,309,mate mateIn1 middlegame oneMove,https://lichess.org/SMjPCzBT/black#36,Italian_Game,Italian_Game_Anti-Fried_Liver_Defense
01nj2,2r2r2/6k1/p3p1bp/4P1b1/1p1P4/2P1N1B1/PP1K2P1/4R2R w - - 0 34,h1f1 b4c3 b2c3 g5e3 e1e3 f8f1,2199,78,93,4285,advantage long middlegame,https://lichess.org/ySWi8zV7#67,
01njv,2br1n1k/p5Rp/1p4p1/8/2Bp4/1N5Q/P1P3PP/6K1 b - - 0 30,c8h3 g7g8,1288,79,88,264,endgame mate mateIn1 oneMove,https://lichess.org/HvGPutY7/black#60,
01o3H,r4rk1/BRp2pp1/3b3p/8/2P2P2/6P1/P6P/3R2K1 w - - 1 23,c4c5 a8a7 b7a7 d6c5 g1f1 c5a7,1372,75,93,1128,attraction capturingDefender crushing endgame fork long,https://lichess.org/uIXKzgJg#45,
01o71,rn2k2r/p3bppp/2p1bn2/qp6/4P3/2N1B3/PPPQN1PP/1K1R1B1R w kq - 3 14,e2d4 f6e4 d2e1 e4c3,2191,80,91,193,advantage master opening queensideAttack short,https://lichess.org/wDYpcqk8#27,Lion_Defense,Lion_Defense_Lions_Jaw
01oFC,3q1rk1/5pb1/1p3np1/3b3p/3B3P/1B1PP3/2P1QP2/1N2K1R1 w - - 1 21,g1g6 f7g6,1443,210,-100,5,crushing hangingPiece middlegame oneMove,https://lichess.org/h5UkgZtT#41,
01oFK,2kr1bnr/ppq1pppp/2n5/3pPb2/3p4/2P2N1P/PP2QPP1/RNB1KB1R w KQ - 0 8,f3d4 c6d4 c3d4 c7c1,1422,74,86,222,crushing discoveredAttack opening short,https://lichess.org/imZbE888#15,Scandinavian_Defense,Scandinavian_Defense_Other_variations
01oGn,N1b4r/pp2kppp/4p3/8/3P4/2q1P3/2pN1PPP/R1Q1KB1R w KQ - 6 19,c1a3 c3a3 a1a3 c2c1q,1041,76,94,3861,advancedPawn crushing middlegame promotion short,https://lichess.org/ZSeuF5Vy#37,Queens_Gambit_Declined,Queens_Gambit_Declined_Marshall_Defense
01oV7,4n3/3R4/1pP1r2k/7p/1P4p1/8/6BP/7K w - - 0 48,c6c7 e6e1 g2f1 e1f1 h1g2 f1c1,1573,76,97,8365,crushing endgame long,https://lichess.org/CQVtd368#95,
01oWi,8/p7/8/1PP1p3/4K1k1/2b3P1/8/8 b - - 0 48,g4g3 b5b6 a7b6 c5c6,2087,72,93,6120,bishopEndgame crushing endgame short,https://lichess.org/pbHmn2fH/black#96,
01oXz,r2qk2r/ppp2pp1/2p1bn2/2b4p/4P3/2NP3P/PPP2PP1/R1BQKB1R w KQkq - 2 8,c3a4 c5f2 e1f2 f6e4 f2e3 e4g3,2465,89,44,32,advantage attackingF2F7 attraction long opening,https://lichess.org/WA1vQT0Z#15,Russian_Game,Russian_Game_Stafford_Gambit
01ojd,3r1rk1/1pp2ppp/pb1p2N1/4p3/1P1n4/PB1P3P/1BP2PP1/R4R1K b - - 0 21,d4b3 g6e7 g8h8 c2b3,1564,84,51,50,advantage intermezzo middlegame short,https://lichess.org/XqhQPE3U/black#42,
01olo,r5k1/1pr1qpp1/2b1p1np/p3P3/Pn1N4/BB2R3/3Q1PPP/3R2K1 b - - 7 24,a8d8 d4c6 b4c6 a3e7 d8d2 d1d2,1680,74,92,521,advantage long middlegame,https://lichess.org/J2bSd8tS/black#48,
01our,8/p4R1p/1p4k1/4p3/5n2/PN2KP2/2r4P/8 w - - 1 32,f7a7 c2e2,1495,85,38,228,endgame hookMate mate mateIn1 oneMove,https://lichess.org/7V5KUJI5#63,
01oz9,1k6/1p6/pK4p1/7p/P1P5/4R1P1/6r1/8 b - - 1 35,g2d2 e3e8 d2d8 e8d8,1013,141,43,17,endgame mate mateIn2 rookEndgame short,https://lichess.org/uxLPTKFb/black#70,
01p5M,1r6/p1p2n2/1pk2Pp1/6r1/8/2N5/PPP4K/3R1R2 w - - 2 24,f1g1 b8h8,1264,94,100,144,endgame mate mateIn1 oneMove,https://lichess.org/duXviz7r#47,
01pBQ,1r4k1/3b1p1p/3pp1p1/Pp5q/1N6/1Pr1PP2/4QP1P/1R3R1K b - - 4 25,h5c5 b4a6 c5c8 a6b8,1303,76,77,234,advantage fork master middlegame short,https://lichess.org/oWbSNJ9g/black#50,
01pDW,5rk1/1b1nbpp1/pq2p2p/1p1p4/1P1P1B2/PQ2PN2/5PPP/1BR3K1 b - - 0 18,f8c8 c1c8 b7c8 b3c2 d7f8 c2c8,1795,72,94,8784,crushing long middlegame,https://lichess.org/PP3AtKnV/black#36,Semi-Slav_Defense,Semi-Slav_Defense_Other_variations
01pRy,6k1/3r2p1/p1b5/1p1qPp2/5B2/Q7/1P4PP/6RK w - - 10 44,a3a6 d5g2 g1g2 d7d1,1477,79,83,119,clearance endgame mate mateIn2 pin sacrifice short,https://lichess.org/Y00u9Q6G#87,
01pSj,8/5k2/8/2N1p1p1/1P2Pn1p/2P2P1P/5RP1/1r4K1 w - - 4 37,g1h2 f4h5 g2g3 h4g3 h2g2 g3f2,2031,74,91,1237,advancedPawn crushing endgame fork long quietMove,https://lichess.org/WNAGgVqn#73,
01pTi,r2q2k1/5ppp/p2B4/2p5/1p1n4/6Q1/PPP3PP/2K4R w - - 1 22,d6c5 d4e2 c1b1 e2g3,824,78,97,851,crushing endgame fork short,https://lichess.org/vGBml73p#43,
01pVq,r1b2rk1/pp1nbpp1/1qpp1n1p/4p3/1P2P3/P1NP1N2/1BP1BPPP/R2Q1RK1 b - - 0 11,d7c5 b4c5 b6b2 d1d2,2503,82,90,1166,advantage opening short,https://lichess.org/AGkx6s31/black#22,Nimzo-Larsen_Attack,Nimzo-Larsen_Attack_Other_variations
01q3y,rnb2r2/ppp2B1k/3p3p/2b4Q/4P3/3P4/PP1NKPPP/q7 b - - 0 14,a1b2 h5g6 h7h8 g6h6,1045,76,98,3620,deflection mate mateIn2 middlegame short,https://lichess.org/8Ciw3tYm/black#28,Bishops_Opening,Bishops_Opening_Boi_Variation
01q4A,r7/ppk5/2n3pp/2b1pN1q/3pP1n1/1P5P/1P2N1P1/R1BQ1R1K w - - 0 22,e2g3 g4f2 h1h2 h5d1 f1d1 f2d1,1790,76,61,198,advantage discoveredAttack long middlegame,https://lichess.org/hg5vu1MY#43,
01q7A,6k1/pppq1pp1/3n1B1p/8/4r1b1/3B2Q1/PPP2PPP/4R1K1 w - - 0 19,e1e4 d6e4 g3e3 e4f6,1207,78,76,193,crushing middlegame short,https://lichess.org/0OCbQ01n#37,Ruy_Lopez,Ruy_Lopez_Berlin_Defense
01qBb,4rk2/1p2n3/1N2b3/pN2b1pB/P1P1pp2/8/1P3PP1/3RK3 b - - 3 34,e6f7 b6d7 f8g7 h5f7,1657,74,91,1822,crushing fork master middlegame short,https://lichess.org/bFN9cF7d/black#68,
01qGo,1k1r4/p7/1pQ1pP2/2p4q/P1P4P/8/1BP2PP1/6K1 w - - 1 27,f6f7 d8d1 g1h2 h5h4,1430,436,33,2,endgame mate mateIn2 short,https://lichess.org/vsyYDWH6#53,
01qI9,1r6/1n4p1/1P1p1kp1/4p3/4P3/3K1P1P/5BP1/2R5 w - - 11 46,d3c4 b8c8 c4b5 c8c1,1471,75,88,1128,crushing endgame short skewer,https://lichess.org/EHkqqYZ1#91,
01qIp,5rk1/p5pp/2ppp3/4p2R/4N1q1/5Q2/PPP3P1/1K6 w - - 3 22,f3g4 f8f1 g4d1 f1d1,603,91,92,1198,backRankMate endgame mate mateIn2 short,https://lichess.org/RquBZOf4#43,
01qJr,r2qkb1r/pp2pppp/2n5/1Bpn4/3P2b1/2N2N1P/PPP2PP1/R1BQK2R b KQkq - 0 7,c5d4 c3d5 d8d5 b5c6 b7c6 h3g4,2142,148,50,8,crushing long master opening,https://lichess.org/HbWPcr4u/black#14,Sicilian_Defense,Sicilian_Defense_Nimzowitsch_Variation
01qS4,r1bq1rk1/ppbn2pp/2p1p3/4Np2/3PBB2/2P1P2Q/PP3PPP/R3K2R w KQ - 0 13,e4d3 d7e5 f4e5 c7e5,1245,76,92,962,advantage middlegame short,https://lichess.org/0T0H2M1F#25,Queens_Pawn_Game,Queens_Pawn_Game_London_System
01qSx,r1bq4/pp4k1/7p/3pp1p1/5rn1/1B1Q4/PPPN1PPP/R4RK1 w - - 0 18,d3d5 d8d5 b3d5 f4d4 d5b7 c8b7,1672,75,88,297,advantage fork long middlegame,https://lichess.org/rrYCZMax#35,Sicilian_Defense,Sicilian_Defense_Open
01qV4,2rqk2r/p4p1p/7b/3QPp2/2p5/2N5/PPnP2PP/R1B2RK1 w k - 0 19,f1f5 d8d5 c3d5 c2a1,1796,75,86,799,advantage middlegame short,https://lichess.org/DFXZZZ6o#37,Italian_Game,Italian_Game_Two_Knights_Defense
01qh2,r1b1r1k1/pp1p1Npp/2p2q2/2bn3Q/2B5/3P4/PPP2PPP/R1B2RK1 w - - 0 12,c4d5 f6f2 g1h1 f2f1,2053,75,96,6544,deflection kingsideAttack mate mateIn2 opening short,https://lichess.org/3VDxYtAy#23,Italian_Game,Italian_Game_Giuoco_Pianissimo
01qi9,8/8/p6p/1p3k2/6p1/PP2K1P1/7P/8 b - - 0 55,a6a5 e3d4 b5b4 a3b4,1668,75,85,186,crushing endgame pawnEndgame short,https://lichess.org/pjAuJRDB/black#110,
01qx9,3r3r/p1kq4/1pp5/3p2p1/QN1Pp1bp/P7/1PP3PP/R4R1K b - - 3 25,h4h3 f1f7 c7d6 f7d7,2132,143,100,26,crushing middlegame pin short,https://lichess.org/2gnDx23T/black#50,
01r0n,6k1/p1r3bp/R1n1p1p1/3p1p2/Br1P4/4PNqP/1PP3P1/Q3R1K1 b - - 1 25,b4b6 a6b6 a7b6 a4c6,1715,80,78,58,advantage middlegame short,https://lichess.org/4HnEC823/black#50,
01r7u,8/1p1k1pp1/p5p1/3nR3/3P4/Q5P1/P3KP1r/7q b - - 9 32,d7c6 a3c5 c6d7 e5d5 h1d5 c5d5,1497,233,71,10,crushing deflection endgame exposedKing long,https://lichess.org/myiacqxm/black#64,
01rBE,r1bqr3/ppppk1pp/1b3n2/nP2p1NP/4P3/2PP4/P4PP1/RNBQK2R b KQ - 0 11,d7d5 c1a3 e7d7 g5f7 d8e7 a3e7,1526,75,93,1425,advantage long middlegame trappedPiece,https://lichess.org/evdwQ8hm/black#22,Italian_Game,Italian_Game_Two_Knights_Defense
01rGW,6B1/p2R4/5p1p/r5k1/4b3/6P1/P5PK/8 b - - 9 44,a5c5 d7g7 g5f5 g8h7 f5e6 h7e4,1428,74,89,912,advantage deflection endgame long skewer,https://lichess.org/Jz8c5wYb/black#88,
01rIM,1r2r1kb/7p/3pP1pB/p1q1n3/2p1PN2/P1P5/B2Q4/2KR3R w - - 3 25,d1g1 c5a3 c1d1 b8b2,2028,172,100,7,crushing middlegame queensideAttack short,https://lichess.org/rtwuBu78#49,
